id,observed_on,latitude,longitude,place_county_name,place_state_name,place_country_name,scientific_name,common_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name
13958688,2018-06-30,40.5195816514,-111.7324093637,Utah,Utah,United States,Polygonia gracilis zephyrus,Zephyr Comma,Nymphalidae,Polygonia,Polygonia gracilis,Polygonia gracilis zephyrus
13996608,2018-07-02,41.910271,-111.70448691,Cache,Utah,United States,Parnassius clodius,Clodius Parnassian,Papilionidae,Parnassius,Parnassius clodius,
13996615,2018-07-02,41.9101957,-111.70470101,Cache,Utah,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
13996619,2018-07-02,41.91024535,-111.70470003,Cache,Utah,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,
13996624,2018-07-02,41.91014663,-111.70469712,Cache,Utah,United States,Parnassius clodius,Clodius Parnassian,Papilionidae,Parnassius,Parnassius clodius,
13996631,2018-07-02,41.91013853,-111.70479367,Cache,Utah,United States,Nymphalis californica,California Tortoiseshell,Nymphalidae,Nymphalis,Nymphalis californica,
13996640,2018-07-02,41.91019755,-111.7048109,Cache,Utah,United States,Euchloe ausonides,Large Marble,Pieridae,Euchloe,Euchloe ausonides,
13996651,2018-07-02,41.91034661,-111.70480221,Cache,Utah,United States,Nymphalis californica,California Tortoiseshell,Nymphalidae,Nymphalis,Nymphalis californica,
13996663,2018-07-02,41.91013915,-111.70469384,Cache,Utah,United States,Parnassius clodius,Clodius Parnassian,Papilionidae,Parnassius,Parnassius clodius,
13996682,2018-07-02,41.91008414,-111.70474308,Cache,Utah,United States,Nymphalis californica,California Tortoiseshell,Nymphalidae,Nymphalis,Nymphalis californica,
13996716,2018-07-02,41.91017265,-111.70474991,Cache,Utah,United States,Euchloe ausonides,Large Marble,Pieridae,Euchloe,Euchloe ausonides,
13996749,2018-07-02,41.9100604,-111.7046293,Cache,Utah,United States,Chlosyne acastus,Sagebrush Checkerspot,Nymphalidae,Chlosyne,Chlosyne acastus,
13996753,2018-07-02,41.91020603,-111.70476994,Cache,Utah,United States,Speyeria zerene platina,,Nymphalidae,Speyeria,Speyeria zerene,Speyeria zerene platina
13996760,2018-07-02,41.91019371,-111.70479648,Cache,Utah,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis,
14019186,2018-07-03,45.852438421,-110.9504803085,Gallatin,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis,
14046186,2018-07-03,45.852048453,-110.9508901836,Gallatin,Montana,United States,Euphydryas editha,Edith's Checkerspot,Nymphalidae,Euphydryas,Euphydryas editha,
14046587,2018-07-03,45.8521469823,-110.9506855813,Gallatin,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea,
14046633,2018-07-03,45.8522867924,-110.9502117523,Gallatin,Montana,United States,Euphydryas editha,Edith's Checkerspot,Nymphalidae,Euphydryas,Euphydryas editha,
14046643,2018-07-03,45.8519190783,-110.9505454359,Gallatin,Montana,United States,Euphydryas editha,Edith's Checkerspot,Nymphalidae,Euphydryas,Euphydryas editha,
14046672,2018-07-03,45.852211942,-110.950065991,Gallatin,Montana,United States,Euphydryas editha,Edith's Checkerspot,Nymphalidae,Euphydryas,Euphydryas editha,
14055241,2018-07-04,45.8533075501,-110.9507610911,Gallatin,Montana,United States,Euphydryas anicia,Anicia Checkerspot,Nymphalidae,Euphydryas,Euphydryas anicia,
14055861,2018-07-04,45.8530478692,-110.9503829108,Gallatin,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea,
14082360,2018-07-04,39.17462652,-120.31523687,Placer,California,United States,Phyciodes mylitta,Mylitta Crescent,Nymphalidae,Phyciodes,Phyciodes mylitta,
14082421,2018-07-04,39.17461461,-120.31600127,Placer,California,United States,Nymphalis californica,California Tortoiseshell,Nymphalidae,Nymphalis,Nymphalis californica,
14100934,2018-06-03,45.499285,-110.9877883333,Gallatin,Montana,United States,Aglais milberti,Milbert's Tortoiseshell,Nymphalidae,Aglais,Aglais milberti,
14101289,2018-07-01,46.29835,-111.9426833333,Jefferson,Montana,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,
14104315,2018-07-04,47.4849966667,-121.4823,King,Washington,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis,
14125047,2018-06-24,38.8972930908,-120.133140564,El Dorado,California,United States,Nymphalis antiopa,Mourning Cloak,Nymphalidae,Nymphalis,Nymphalis antiopa,
14125050,2018-06-24,38.8971672058,-120.1328582764,El Dorado,California,United States,Anthocharis sara,Sara Orangetip,Pieridae,Anthocharis,Anthocharis sara,
14125053,2018-06-24,38.8971710205,-120.1325149536,El Dorado,California,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,
14125064,2018-06-24,38.8960037231,-120.1329727173,El Dorado,California,United States,Icaricia saepiolus,Greenish Blue,Lycaenidae,Icaricia,Icaricia saepiolus,
14141952,2018-07-07,40.2793140617,-111.6168914829,Utah,Utah,United States,Speyeria cybele,Great Spangled Fritillary,Nymphalidae,Speyeria,Speyeria cybele,
14142321,2018-07-07,40.2797984518,-111.6169105099,Utah,Utah,United States,Speyeria cybele,Great Spangled Fritillary,Nymphalidae,Speyeria,Speyeria cybele,
14149690,2018-07-07,40.2796163969,-111.6166655068,Utah,Utah,United States,Speyeria callippe harmonia,,Nymphalidae,Speyeria,Speyeria callippe,Speyeria callippe harmonia
14149696,2018-07-07,40.2795533231,-111.61652511,Utah,Utah,United States,Speyeria zerene platina,,Nymphalidae,Speyeria,Speyeria zerene,Speyeria zerene platina
14149708,2018-07-07,40.2793893312,-111.6163215974,Utah,Utah,United States,Colias eurytheme,Orange Sulphur,Pieridae,Colias,Colias eurytheme,
14149715,2018-07-07,40.2794837533,-111.6163741519,Utah,Utah,United States,Colias eurytheme,Orange Sulphur,Pieridae,Colias,Colias eurytheme,
14149737,2018-07-07,40.2794838371,-111.6163831205,Utah,Utah,United States,Speyeria callippe,Callippe Fritillary,Nymphalidae,Speyeria,Speyeria callippe,
14149746,2018-07-07,40.2796814824,-111.6166090128,Utah,Utah,United States,Speyeria callippe,Callippe Fritillary,Nymphalidae,Speyeria,Speyeria callippe,
14149790,2018-07-07,40.2796132118,-111.6167017167,Utah,Utah,United States,Cercyonis oetus,Small Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis oetus,
14168011,2018-07-07,44.9659430702,-111.4428117593,Madison,Montana,United States,Nymphalis californica,California Tortoiseshell,Nymphalidae,Nymphalis,Nymphalis californica,
14178154,2018-07-07,45.3432289185,-111.3729408012,Gallatin,Montana,United States,Aglais milberti,Milbert's Tortoiseshell,Nymphalidae,Aglais,Aglais milberti,
14178192,2018-07-07,45.3432166391,-111.3726256416,Gallatin,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis,
14178207,2018-07-07,45.3438075213,-111.3723026031,Gallatin,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis,
14178245,2018-06-03,45.4988265457,-110.9871059564,Gallatin,Montana,United States,Polygonia faunus,Green Comma,Nymphalidae,Polygonia,Polygonia faunus,
14210626,2018-07-07,44.9657564659,-111.4419278516,Madison,Montana,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,
14216460,2018-07-09,40.5435922065,-111.6775430968,Salt Lake,Utah,United States,Polygonia gracilis zephyrus,Zephyr Comma,Nymphalidae,Polygonia,Polygonia gracilis,Polygonia gracilis zephyrus
14361644,2018-06-24,38.8895530701,-120.1228256226,El Dorado,California,United States,Limenitis lorquini,Lorquin's Admiral,Nymphalidae,Limenitis,Limenitis lorquini,
14361730,2018-07-14,45.8530354659,-110.9506382515,Gallatin,Montana,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis,
14361924,2018-06-24,38.8960113525,-120.1329498291,El Dorado,California,United States,Icaricia saepiolus,Greenish Blue,Lycaenidae,Icaricia,Icaricia saepiolus,
14362092,2018-07-14,45.8533069025,-110.9511367959,Gallatin,Montana,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,Icaricia icarioides,
14362420,2018-07-14,45.8534467048,-110.9509428387,Gallatin,Montana,United States,Aglais milberti,Milbert's Tortoiseshell,Nymphalidae,Aglais,Aglais milberti,
14362590,2018-07-14,45.8533870429,-110.9507569951,Gallatin,Montana,United States,Euphydryas anicia,Anicia Checkerspot,Nymphalidae,Euphydryas,Euphydryas anicia,
14366092,2018-07-14,45.59054337,-110.95061214,Gallatin,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14366095,2018-07-14,45.59051072,-110.95054712,Gallatin,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14381625,2018-07-01,45.4265045096,-111.2053098624,Gallatin,Montana,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,
14381659,2018-07-01,45.7938080588,-111.2837677342,Gallatin,Montana,United States,Papilio zelicaon,Anise Swallowtail,Papilionidae,Papilio,Papilio zelicaon,
14392792,2018-07-15,45.49192904,-110.48418112,Park,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14401359,2018-07-15,45.3480621335,-110.5092232303,Park,Montana,United States,Papilio rutulus,Western Tiger Swallowtail,Papilionidae,Papilio,Papilio rutulus,
14401371,2018-07-15,45.3482668614,-110.5086945837,Park,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14401383,2018-07-15,45.3484329069,-110.5094786269,Park,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14403821,2018-07-15,45.3478058987,-110.5087383372,Park,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14403829,2018-07-15,45.3477574932,-110.5085903128,Park,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14406754,2018-07-01,46.29825367,-111.94341197,Jefferson,Montana,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,
14406877,2018-07-01,46.29733969,-111.94317302,Jefferson,Montana,United States,Euchloe ausonides,Large Marble,Pieridae,Euchloe,Euchloe ausonides,
14406886,2018-07-01,46.2971801758,-111.9439315796,Jefferson,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea,
14407651,2018-07-15,45.49185352,-110.48389148,Park,Montana,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,Icaricia icarioides,
14407656,2018-07-15,45.49185567,-110.48390816,Park,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea,
14407659,2018-07-15,45.49193996,-110.48402314,Park,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14407674,2018-07-15,45.49202536,-110.48410231,Park,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14407675,2018-07-15,45.49198857,-110.48394153,Park,Montana,United States,Aglais milberti,Milbert's Tortoiseshell,Nymphalidae,Aglais,Aglais milberti,
14407679,2018-07-15,45.49192359,-110.48394719,Park,Montana,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,Icaricia icarioides,
14407680,2018-07-15,45.49208875,-110.48390676,Park,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea,
14407682,2018-07-15,45.49198263,-110.48395982,Park,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14407687,2018-07-15,45.49202114,-110.48369738,Park,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14407692,2018-07-15,45.49191063,-110.48399774,Park,Montana,United States,Phyciodes pulchella,Field Crescent,Nymphalidae,Phyciodes,Phyciodes pulchella,
14407695,2018-07-15,45.49200225,-110.4839079,Park,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14407701,2018-07-15,45.49210027,-110.48372632,Park,Montana,United States,Euchloe ausonides,Large Marble,Pieridae,Euchloe,Euchloe ausonides,
14407703,2018-07-15,45.49211383,-110.48374318,Park,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea,
14407708,2018-07-15,45.49200311,-110.48384462,Park,Montana,United States,Coenonympha tullia ochracea,Ochre Ringlet,Nymphalidae,Coenonympha,Coenonympha tullia,Coenonympha tullia ochracea
14407715,2018-07-15,45.49213173,-110.48387212,Park,Montana,United States,Colias pelidne,Pelidne Sulphur,Pieridae,Colias,Colias pelidne,
14407738,2018-07-15,45.49211775,-110.48386825,Park,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14412433,2018-07-15,45.4236400521,-111.2049436187,Gallatin,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14412450,2018-07-15,45.4237208376,-111.2049466745,Gallatin,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14412456,2018-07-15,45.4237518021,-111.205049203,Gallatin,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea,
14412480,2018-07-15,45.4237877587,-111.2049827054,Gallatin,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14412536,2018-07-15,45.4238950136,-111.2049273961,Gallatin,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14412573,2018-07-15,45.4247575952,-111.2046343648,Gallatin,Montana,United States,Papilio eurymedon,Pale Swallowtail,Papilionidae,Papilio,Papilio eurymedon,
14412604,2018-07-15,45.4247440584,-111.2038807479,Gallatin,Montana,United States,Papilio zelicaon,Anise Swallowtail,Papilionidae,Papilio,Papilio zelicaon,
14412630,2018-07-15,45.4244141467,-111.2037212403,Gallatin,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea,
14412652,2018-07-15,45.4245516519,-111.2040681672,Gallatin,Montana,United States,Papilio zelicaon,Anise Swallowtail,Papilionidae,Papilio,Papilio zelicaon,
14412667,2018-07-15,45.4245847604,-111.2040840929,Gallatin,Montana,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,Icaricia icarioides,
14412677,2018-07-15,45.4243372428,-111.2048387994,Gallatin,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea,
14412716,2018-07-15,45.4236387369,-111.2049648632,Gallatin,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14412770,2018-07-15,45.4235701729,-111.2042793912,Gallatin,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea,
14412937,2018-07-15,45.3481769236,-110.5079722312,Park,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14412977,2018-07-15,45.3480710629,-110.5082689571,Park,Montana,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,Icaricia icarioides,
14412996,2018-07-15,45.3474822892,-110.5071909356,Park,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14413006,2018-07-15,45.3477929067,-110.5079213531,Park,Montana,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,
14413018,2018-07-15,45.3477196586,-110.5079593372,Park,Montana,United States,Parnassius clodius,Clodius Parnassian,Papilionidae,Parnassius,Parnassius clodius,
14413045,2018-07-15,45.3476690222,-110.5078226143,Park,Montana,United States,Parnassius clodius,Clodius Parnassian,Papilionidae,Parnassius,Parnassius clodius,
14413062,2018-07-15,45.3477673419,-110.5079384522,Park,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14413067,2018-07-15,45.3477496777,-110.5080789645,Park,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14413101,2018-07-15,45.3480190667,-110.5081142427,Park,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea,
14414181,2018-07-15,45.3476978718,-110.5076677423,Park,Montana,United States,Euphydryas anicia,Anicia Checkerspot,Nymphalidae,Euphydryas,Euphydryas anicia,
14415045,2018-07-15,45.3471305687,-110.5076626876,Park,Montana,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,Icaricia icarioides,
14415076,2018-07-15,45.347376871,-110.5076251366,Park,Montana,United States,Icaricia saepiolus,Greenish Blue,Lycaenidae,Icaricia,Icaricia saepiolus,
14415091,2018-07-15,45.3471982107,-110.5074533076,Park,Montana,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,
14415964,2018-07-14,39.4040083264,-119.9207950846,Washoe,Nevada,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis,
14416016,2018-07-15,39.4038153357,-119.9200535973,Washoe,Nevada,United States,Cupido amyntula,Western Tailed-Blue,Lycaenidae,Cupido,Cupido amyntula,
14416024,2018-07-15,39.4036334108,-119.919573411,Washoe,Nevada,United States,Limenitis lorquini,Lorquin's Admiral,Nymphalidae,Limenitis,Limenitis lorquini,
14416890,2018-07-15,45.3476950001,-110.5078606837,Park,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
14416903,2018-07-15,45.3479561855,-110.5076375298,Park,Montana,United States,Glaucopsyche lygdamus,Silvery Blue,Lycaenidae,Glaucopsyche,Glaucopsyche lygdamus,
14416914,2018-07-15,45.3477253905,-110.5078200159,Park,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14416917,2018-07-15,45.3477414979,-110.5079852082,Park,Montana,United States,Colias pelidne,Pelidne Sulphur,Pieridae,Colias,Colias pelidne,
14416929,2018-07-15,45.3477259353,-110.5078479276,Park,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14416941,2018-07-15,45.347769605,-110.5078006537,Park,Montana,United States,Parnassius clodius,Clodius Parnassian,Papilionidae,Parnassius,Parnassius clodius,
14416951,2018-07-15,45.3477406037,-110.5078165793,Park,Montana,United States,Erebia epipsodea,Common Alpine,Nymphalidae,Erebia,Erebia epipsodea,
14416956,2018-07-15,45.3476683936,-110.5080173259,Park,Montana,United States,Coenonympha haydenii,Hayden's Ringlet,Nymphalidae,Coenonympha,Coenonympha haydenii,
14416970,2018-07-15,45.3476934974,-110.5078552199,Park,Montana,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,Icaricia icarioides,
14447513,2018-06-24,38.6534421,-120.01630025,Alpine,California,United States,Anthocharis sara,Sara Orangetip,Pieridae,Anthocharis,Anthocharis sara,
14447527,2018-06-24,38.6534212,-120.01601376,Alpine,California,United States,Anthocharis sara,Sara Orangetip,Pieridae,Anthocharis,Anthocharis sara,
14527138,2018-07-19,41.91054825,-111.70477379,Cache,Utah,United States,Speyeria egleis utahensis,,Nymphalidae,Speyeria,Speyeria egleis,Speyeria egleis utahensis
